"County","State","Age.Percent 65 and Older","Age.Percent Under 18 Years","Age.Percent Under 5 Years","Education.Bachelor's Degree or Higher","Education.High School or Higher","Employment.Nonemployer Establishments","Ethnicities.American Indian and Alaska Native Alone","Ethnicities.Asian Alone","Ethnicities.Black Alone","Ethnicities.Hispanic or Latino","Ethnicities.Native Hawaiian and Other Pacific Islander Alone","Ethnicities.Two or More Races","Ethnicities.White Alone","Ethnicities.White Alone	 not Hispanic or Latino","Housing.Homeownership Rate","Housing.Households","Housing.Housing Units","Housing.Median Value of Owner-Occupied Units","Housing.Persons per Household","Income.Median Houseold Income","Income.Per Capita Income","Miscellaneous.Foreign Born","Miscellaneous.Land Area","Miscellaneous.Language Other than English at Home","Miscellaneous.Living in Same House +1 Years","Miscellaneous.Manufacturers Shipments","Miscellaneous.Mean Travel Time to Work","Miscellaneous.Percent Female","Miscellaneous.Veterans","Population.2020 Population","Population.2010 Population","Population.Population per Square Mile","Sales.Accommodation and Food Services Sales","Sales.Retail Sales","Employment.Firms.Total","Employment.Firms.Women-Owned","Employment.Firms.Men-Owned","Employment.Firms.Minority-Owned","Employment.Firms.Nonminority-Owned","Employment.Firms.Veteran-Owned","Employment.Firms.Nonveteran-Owned"
"Anderson County","SC","17.8666666666666","22.9","5.93333333333333","21.2333333333333","84.1","8683","0.3","0.966666666666666","16.4","3.83333333333333","0","1.7","80.5333333333333","77.3","72.1","75628","88405","138332","2.54333333333333","47767","18367","2.9","626.933333333333","2.66666666666666","57.1999999999999","3623353.66666666","15.6666666666666","51.8333333333333","14282","200082","187126","261.6","181463","1459703","10075","3251","5767","1575","8179","1399","7979"
"Anderson County","TN","19.8333333333333","21.1333333333333","5.36666666666666","23.3666666666666","85.9333333333333","3203","0.466666666666666","1.46666666666666","4.13333333333333","2.96666666666666","0.0666666666666666","2.16666666666666","91.7666666666666","89.2333333333333","68.1","30544","35011","139800","2.44333333333333","48132","18967","3.33333333333333","571.176666666666","2.86666666666666","56.4","1482661.66666666","16.1333333333333","51.3666666666666","6389","76588","75129","222.8","84743","610731","3863","1219","2115","175","3471","475","3075"
"Anderson County","TX","14.6","19.0666666666666","5.1","10.7","80.5333333333333","2011","0.7","0.866666666666666","21.8333333333333","17.8","0.166666666666666","1.63333333333333","74.7333333333333","58.8333333333333","69.8666666666666","16574","20465","95264","2.72666666666666","42521","11519","6.06666666666666","1562.62","9.53333333333333","56.1999999999999","-1","15.2666666666666","38.7333333333333","4232","57823","58458","55","-1","381403","2071","671","1067","479","1471","283","1647"
"Andrew County","MO","18.7666666666666","22.9","5.6","23.9333333333333","91.2333333333333","851","0.3","0.566666666666666","1.06666666666666","2.53333333333333","0","1.5","96.5333333333333","94.3","78.8333333333333","6739","7306","141164","2.55666666666666","57292","19555","0.933333333333333","358.086666666666","1.26666666666666","61.0666666666666","1504.33333333333","15.7333333333333","50.5","1260","17883","17291","40","3011","69167","891","235","543","-1","863","83","767"
"Andrews County","TX","9.83333333333333","30.8666666666666","8.7","12.8666666666666","72.7333333333333","963","1.5","0.766666666666666","2.06666666666666","55.9333333333333","0","1.46666666666666","94.1666666666666","40.4666666666666","75.4333333333333","5453","6249","125464","3.13666666666666","70045","20447","14.9333333333333","1128.56666666666","28.8","54.8666666666666","90598.3333333333","15.4","48.8333333333333","776","18229","14786","9.9","14259","113211","879","263","463","311","483","95","715"
"Androscoggin County","ME","17.4666666666666","21.6666666666666","5.89999999999999","21.4666666666666","89.4333333333333","4411","0.4","0.866666666666666","4.26666666666666","1.83333333333333","0","2.3","92.0666666666666","90.6","64.3999999999999","45086","49918","157064","2.31666666666666","50645","19303","3.36666666666666","448.1","6.6","55.8666666666666","1257903","15.7333333333333","50.9666666666666","9087","109904","107702","230.2","102211","1212043","4995","1631","2639","203","4527","439","4171"
"Angelina County","TX","16.0666666666666","25.6333333333333","6.8","16.2666666666666","80.6666666666666","3851","0.8","1.1","15.7","22.2","0.1","1.33333333333333","81.0666666666666","60.4333333333333","66.3666666666666","30912","36898","100000","2.72333333333333","47418","15431","8.3","785.156666666666","12","55.2666666666666","967705.666666666","13.4","51.1666666666666","5961","86850","86771","108.8","94355","849815","4219","1279","2323","903","3135","471","3343"
"Anne Arundel County","MD","14.4666666666666","22.4","6.16666666666666","40.1666666666666","91.8333333333333","29927","0.4","4.1","17.7333333333333","8","0.1","3.16666666666666","74.4333333333333","67.8666666666666","74.2","206508","224923","354132","2.64333333333333","96342","31083","8.3","647.026666666666","7.26666666666666","56.4666666666666","2971253.66666666","20.5999999999999","50.5","52191","578885","537656","1295.9","1042667","5839175","31331","11391","16895","6659","23555","3695","26143"
"Anoka County","MN","13.6333333333333","23.9333333333333","6.2","29.3","93.7666666666666","15943","0.866666666666666","4.76666666666666","6.73333333333333","4.6","0.1","2.8","84.8","80.9333333333333","80.5333333333333","126337","132976","219032","2.70666666666666","78240","24651","8.1","2465.2","7.33333333333333","58.7333333333333","4477480.33333333","18.2","50","20729","356544","330844","782.1","289355","2654711","18243","5767","10151","1783","16051","1991","15339"
"Anson County","NC","18.3333333333333","20","5.16666666666666","10.9333333333333","79.2333333333333","859","0.866666666666666","1.36666666666666","48.5333333333333","3.9","0.1","1.56666666666666","47.6333333333333","44.6999999999999","66.9333333333333","9578","11614","87264","2.45333333333333","38098","14423","2.93333333333333","646.19","3.2","59.2666666666666","262169.666666666","17.4666666666666","48.5333333333333","1641","23293","26948","50.7","11211","120835","1019","395","483","395","583","103","855"
"Antelope County","NE","23.5333333333333","23.5333333333333","6.6","17.8333333333333","92.2666666666666","467","0.4","0.466666666666666","0.366666666666666","3.26666666666666","-0.666666666666666","0.666666666666666","98.1","95.1666666666666","75.4","2763","3319","79432","2.3","47778","17679","1.83333333333333","742.17","2.4","59.8","-1","9.73333333333333","49.8333333333333","527","6330","6685","7.8","-1","46811","567","159","239","15","531","59","459"
"Antrim County","MI","27.0666666666666","18.1333333333333","4.23333333333333","27.1333333333333","91.3666666666666","1435","1.23333333333333","0.266666666666666","0.366666666666666","2.33333333333333","0.0666666666666666","1.46666666666666","96.6333333333333","94.6","86.3999999999999","9843","18078","154100","2.34333333333333","52562","21231","1.86666666666666","442.483333333333","1.19999999999999","59.0666666666666","116662.333333333","16.0666666666666","50.2333333333333","2130","23375","23580","49.6","28411","113095","1687","451","875","19","1623","79","1407"
"Apache County","AZ","15.0333333333333","27.7666666666666","7","11.6666666666666","78.4333333333333","1731","74.5","0.466666666666666","0.7","6.53333333333333","0.1","1.66666666666666","22.6666666666666","18.3333333333333","78.1","20263","32899","67636","3.48","32164","10083","1.5","7672.54","35.5333333333333","62.1999999999999","-1","17.5999999999999","50.6","3425","67960","71518","6.4","31379","216211","1855","751","831","1123","647","155","1539"
"Appanoose County","IA","22.4","22.5333333333333","5.73333333333333","16.9666666666666","89.5666666666666","587","0.3","0.6","0.833333333333333","1.96666666666666","0.1","1.46666666666666","96.7333333333333","95.1333333333333","71.5","5414","6622","80132","2.29333333333333","39844","17339","0.933333333333333","593.216666666666","1.6","58.0666666666666","202173.666666666","13.6666666666666","50.5333333333333","941","12433","12887","25.9","11023","92531","923","327","363","15","875","71","767"
"Appling County","GA","17","24.8","6.56666666666666","10.8","75.5333333333333","795","0.566666666666666","0.8","19.6333333333333","9.76666666666666","0.2","1.4","77.4","69.0666666666666","74.1333333333333","6750","8546","78664","2.65666666666666","39130","14199","5.16666666666666","480.2","6.73333333333333","62.1333333333333","271561.666666666","14.9333333333333","50.1","941","18476","18236","36","12563","140843","927","255","539","195","699","123","755"
"Appomattox County","VA","20.5","21.3","5.89999999999999","18.9333333333333","84.6666666666666","639","0.3","0.4","18.9666666666666","1.66666666666666","0.0666666666666666","1.93333333333333","78.3333333333333","76.9333333333333","78.6","5995","7309","154332","2.57333333333333","55851","19055","1.1","221.993333333333","0.8","62.7333333333333","-1","19.3333333333333","51.5","1433","15839","14973","44.9","-1","95879","639","167","407","75","527","51","535"
"Aransas County","TX","28.1333333333333","18","4.66666666666666","21.8333333333333","85","1795","1.26666666666666","2.1","1.8","27.5","0.1","1.9","92.8666666666666","67.1666666666666","77.9","9646","16049","148164","2.46666666666666","44248","20575","7.73333333333333","409.626666666666","12.9333333333333","56.2666666666666","-1","13.5333333333333","50.5","2561","24212","23158","91.9","33691","192587","1807","571","1003","515","1223","227","1519"
"Arapahoe County","CO","12.9666666666666","23.7","6.23333333333333","41.4666666666666","92.2","41695","1.16666666666666","6.26666666666666","11.3","19.4666666666666","0.266666666666666","3.9","77.1","60.3","63.2333333333333","235384","252797","315700","2.63333333333333","71863","26959","15.0333333333333","939.176666666666","15.2666666666666","54.1999999999999","1115067","18.4","50.5","40418","642985","572003","716.7","823711","6269807","40863","14971","21151","9271","29855","4079","34735"
"Archer County","TX","19.1","21.5666666666666","4.7","22.5999999999999","89.0333333333333","627","1.4","0.433333333333333","1.1","8.2","0.1","1.6","95.3","88.3666666666666","82.6666666666666","3414","4166","130900","2.54","61372","23075","3.46666666666666","732.06","3.46666666666666","60.4666666666666","-1","12.2666666666666","50.7","691","8647","9054","10","-1","16991","655","175","351","99","543","67","519"
"Archuleta County","CO","25.8333333333333","17.9","4.56666666666666","35.7666666666666","92.1","1367","3.36666666666666","1.16666666666666","0.633333333333333","18.4666666666666","0.1","2.46666666666666","92.3","76.8333333333333","72.7","5529","9435","302832","2.30333333333333","51125","21083","4.43333333333333","1063.46","5.46666666666666","58.1999999999999","3305.66666666666","11.7333333333333","49.7","1222","12984","12084","8.9","43231","87215","1379","403","587","139","1139","167","1027"
"Arenac County","MI","24.7","18.2333333333333","4.43333333333333","12.2","87.1","623","1.33333333333333","0.3","0.466666666666666","1.96666666666666","0.1","1.7","96.2","94.5333333333333","83.8","6499","9835","93000","2.30333333333333","41150","16215","0.966666666666666","341.62","0.866666666666666","59","97105","18.4666666666666","49.5","1303","15121","15899","43.8","18771","100499","855","187","495","-1","831","127","615"
"Arkansas County","AR","19.3666666666666","22.9333333333333","6.6","14.6666666666666","83.9666666666666","927","0.333333333333333","0.866666666666666","24.9","3.26666666666666","0","1.76666666666666","72.0666666666666","69.4666666666666","65.9666666666666","7623","9469","84232","2.36","44341","17587","1.26666666666666","857.326666666666","1","57.7333333333333","1284777.66666666","10","51.6666666666666","1145","17634","19019","19.2","-1","223971","1047","303","535","143","851","107","831"
"Arlington County","VA","10.5","17.8","5.93333333333333","74.1","93.9666666666666","14199","0.633333333333333","10.7666666666666","9.5","15.6333333333333","0.1","3.46666666666666","75.5333333333333","61.8666666666666","43.5333333333333","102838","116117","665132","2.18","114448","47891","23.1333333333333","16.98","19.4666666666666","52.7333333333333","36077.6666666666","19.1333333333333","49.9","12334","234728","207627","7993.6","908239","1739223","14443","5267","7923","4267","9359","1575","12055"
"Armstrong County","PA","21.7666666666666","19.3","4.93333333333333","16","89.8333333333333","2351","0.1","0.3","0.9","0.766666666666666","0","0.933333333333333","97.7","97.1","76.1666666666666","28269","32688","104300","2.33","49353","18475","0.533333333333333","542.04","1.33333333333333","61.5333333333333","216047.666666666","20.1333333333333","50.2666666666666","5580","66301","68941","105.5","28491","367479","3163","867","1843","15","3043","403","2571"
"Armstrong County","TX","23.7333333333333","22.8666666666666","5.96666666666666","23.4333333333333","87.5333333333333","131","1.26666666666666","0.333333333333333","1.36666666666666","8.93333333333333","-0.666666666666666","0.966666666666666","96.1","88","84.8","675","917","124500","2.71666666666666","68875","21163","2.76666666666666","816.73","3.93333333333333","60.8666666666666","-1","17.2666666666666","50.9666666666666","175","1887","1901","2.1","-1","-1","39","19","15","-1","35","-1","35"
"Aroostook County","ME","23.7","18.4333333333333","4.76666666666666","18.3666666666666","87.4333333333333","2623","1.9","0.5","1.06666666666666","1.3","0.0333333333333333","1.43333333333333","95","93.9666666666666","71.7666666666666","29877","39854","96664","2.23333333333333","40031","16983","4.46666666666666","4664.66333333333","9.66666666666666","59.1999999999999","691911.666666666","11.7333333333333","50.6333333333333","6459","67887","71870","10.8","55463","746279","4019","983","2439","79","3803","459","3355"
"Arthur County","NE","21.3333333333333","26.2","5.36666666666666","28.0333333333333","93.9666666666666","31","0.4","0.2","-0.599999999999999","4.56666666666666","-0.666666666666666","2.26666666666666","97.0333333333333","93.8666666666666","64.8666666666666","189","252","99664","2.4","42064","17267","0.799999999999999","782.783333333333","3.06666666666666","60.1999999999999","-1","14.8666666666666","51.3","27","441","460","0.6","-1","-1","43","-1","35","-1","35","-1","35"
"Ascension Parish","LA","11.6","26.9333333333333","7.03333333333333","25.9","88.7333333333333","6191","0.4","1.36666666666666","23.6333333333333","5.73333333333333","0.1","1.4","73.1","68.1666666666666","81.5333333333333","41447","47674","194064","2.84333333333333","76706","22775","3.1","501.88","3.73333333333333","59.0666666666666","9472363","19.3333333333333","50.7666666666666","5565","123341","107215","369.7","111475","1025935","5831","2007","3063","1467","4159","563","4935"
"Ashe County","NC","25.6","17.8","4.16666666666666","19.6333333333333","83.8666666666666","1671","0.366666666666666","0.5","1","5.16666666666666","0.0666666666666666","1.13333333333333","97","92.3333333333333","76.2333333333333","11903","17740","152432","2.22666666666666","39291","16539","3.73333333333333","690.573333333333","3.2","62.2666666666666","155135","16.2666666666666","50.8","1752","26762","27281","64","15779","181999","1703","391","1095","75","1583","219","1383"
