County,State,Age.Percent 65 and Older,Age.Percent Under 18 Years,Age.Percent Under 5 Years,Education.Bachelor's Degree or Higher,Education.High School or Higher,Employment.Nonemployer Establishments,Ethnicities.American Indian and Alaska Native Alone,Ethnicities.Asian Alone,Ethnicities.Black Alone,Ethnicities.Hispanic or Latino,Ethnicities.Native Hawaiian and Other Pacific Islander Alone,Ethnicities.Two or More Races,Ethnicities.White Alone,Ethnicities.White Alone	 not Hispanic or Latino,Housing.Homeownership Rate,Housing.Households,Housing.Housing Units,Housing.Median Value of Owner-Occupied Units,Housing.Persons per Household,Income.Median Houseold Income,Income.Per Capita Income,Miscellaneous.Foreign Born,Miscellaneous.Land Area,Miscellaneous.Language Other than English at Home,Miscellaneous.Living in Same House +1 Years,Miscellaneous.Manufacturers Shipments,Miscellaneous.Mean Travel Time to Work,Miscellaneous.Percent Female,Miscellaneous.Veterans,Population.2020 Population,Population.2010 Population,Population.Population per Square Mile,Sales.Accommodation and Food Services Sales,Sales.Retail Sales,Employment.Firms.Total,Employment.Firms.Women-Owned,Employment.Firms.Men-Owned,Employment.Firms.Minority-Owned,Employment.Firms.Nonminority-Owned,Employment.Firms.Veteran-Owned,Employment.Firms.Nonveteran-Owned
Anchorage Municipality,AK,11.233333333333333,24.15,6.983333333333333,35.55,93.66666666666667,17479,8.95,9.866666666666667,6.05,9.316666666666666,2.7333333333333334,8.3,64.18333333333334,57.53333333333333,61.18333333333333,106338,118452,309465,2.6966666666666668,83679,34509,10.65,1595.9966666666667,14.666666666666666,66.66666666666667,399867.3333333334,15.583333333333332,49.016666666666666,27517,292875,291826,171.2,921824,4138999,21694,7939,10779,4459,16059,2739,17554
Anderson County,KS,21.35,25.616666666666667,6.616666666666667,18.25,90.4,514,0.7166666666666667,0.7,0.6,2.033333333333333,0.016666666666666677,1.8666666666666667,96.05,94.19999999999999,74.73333333333333,3138,3748,95800,2.4716666666666667,48793,20254,0.6,659.4100000000001,1.6666666666666665,72.75,-1.0,21.583333333333332,50.349999999999994,575,7848,8102,14.0,-1,76784,479,144,194,-1,454,74,364
Anderson County,KY,15.950000000000001,23.566666666666666,6.033333333333333,20.233333333333334,89.45,1269,0.2833333333333333,0.6833333333333333,2.1166666666666667,1.8333333333333333,0.016666666666666677,1.7333333333333334,95.18333333333332,93.53333333333333,75.83333333333333,8628,9489,146880,2.5716666666666663,54886,22704,1.1500000000000001,256.0683333333334,1.6666666666666665,70.08333333333333,622074.0,22.000000000000004,51.016666666666666,1234,23523,21421,106.1,17004,157399,1214,369,569,59,1109,174,964
Anderson County,SC,18.083333333333336,22.8,5.916666666666667,21.716666666666665,84.7,10854,0.3,0.9833333333333334,16.35,3.9166666666666665,0.0,1.75,80.51666666666667,77.19999999999999,71.9,76211,89144,142065,2.5466666666666664,49314,22959,3.0,671.1816666666666,3.583333333333333,71.75,4529192.333333333,19.833333333333336,51.86666666666667,14164,201900,187126,261.6,226829,1824629,12594,4064,7209,1969,10224,1749,9974
Anderson County,TN,20.066666666666666,21.166666666666664,5.383333333333334,23.333333333333336,86.46666666666667,4004,0.48333333333333334,1.4833333333333334,4.116666666666666,3.0833333333333335,0.08333333333333333,2.2333333333333334,91.68333333333332,89.06666666666668,68.0,30543,35077,143000,2.4466666666666668,49260,23709,3.4166666666666665,454.1683333333334,3.833333333333333,70.75,1853327.3333333335,20.416666666666664,51.33333333333333,6210,76853,75129,222.8,105929,763414,4829,1524,2644,219,4339,594,3844
Anderson County,TX,14.8,19.03333333333333,5.1,10.65,80.91666666666666,2514,0.7,0.8833333333333333,21.866666666666667,18.0,0.18333333333333335,1.6666666666666665,74.61666666666667,58.56666666666666,69.73333333333333,16623,20547,98580,2.6933333333333334,42988,14399,5.983333333333333,1312.61,12.166666666666666,70.5,-1.0,19.333333333333332,38.66666666666667,4142,57872,58458,55.0,-1,476754,2589,839,1334,599,1839,354,2059
Andrew County,MO,19.083333333333332,22.9,5.7,24.416666666666664,91.46666666666667,1064,0.3,0.5833333333333333,1.1333333333333333,2.6166666666666667,0.0,1.55,96.41666666666666,94.10000000000001,79.36666666666667,6751,7312,144530,2.5583333333333336,58031,24444,1.0666666666666667,395.3933333333333,1.833333333333333,76.58333333333333,1880.6666666666665,19.916666666666668,50.5,1201,18009,17291,40.0,3764,86459,1114,294,679,-1,1079,104,959
Andrews County,TX,9.816666666666666,30.933333333333334,8.55,12.533333333333333,72.51666666666667,1204,1.5,0.7333333333333333,2.033333333333333,56.266666666666666,0.0,1.4833333333333334,94.23333333333333,40.18333333333333,74.76666666666667,5512,6301,134680,3.1783333333333337,73100,25559,15.066666666666666,1314.6383333333333,36.25,68.83333333333333,113248.16666666666,19.500000000000004,48.81666666666666,727,18417,14786,9.9,17824,141514,1099,329,579,389,604,119,894
Androscoggin County,ME,17.833333333333332,21.583333333333332,5.85,22.133333333333333,89.81666666666666,5514,0.4,0.8833333333333333,4.383333333333333,1.8666666666666667,0.0,2.35,91.88333333333334,90.4,64.35,45356,50112,157630,2.3033333333333332,52076,24129,3.4333333333333336,458.015,8.5,70.08333333333333,1572379.0,19.916666666666668,50.983333333333334,8803,110520,107702,230.2,127764,1515054,6244,2039,3299,254,5659,549,5214
Angelina County,TX,16.333333333333336,25.516666666666666,6.75,16.583333333333332,81.28333333333333,4814,0.8,1.1,15.7,22.45,0.1,1.3666666666666667,81.03333333333333,60.166666666666664,66.28333333333333,30973,37072,103800,2.7216666666666667,48934,19289,8.4,791.4683333333332,15.25,69.33333333333334,1209632.3333333333,17.0,51.18333333333334,5845,86625,86771,108.8,117944,1062269,5274,1599,2904,1129,3919,589,4179
Anne Arundel County,MD,14.733333333333334,22.35,6.133333333333333,40.93333333333334,92.11666666666667,37409,0.4,4.15,18.016666666666666,8.200000000000001,0.1,3.2333333333333334,74.01666666666667,67.28333333333333,74.2,208159,226428,357665,2.6416666666666666,98570,38854,8.35,530.9633333333334,9.333333333333334,70.83333333333334,3714067.333333333,25.999999999999996,50.5,51642,583573,537656,1295.9,1303334,7298969,39164,14239,21119,8324,29444,4619,32679
Anoka County,MN,14.066666666666666,23.816666666666666,6.2,29.9,93.88333333333333,19929,0.8833333333333333,4.883333333333333,7.066666666666666,4.75,0.1,2.85,84.3,80.31666666666666,80.31666666666666,127265,133828,225715,2.7083333333333335,80205,30814,8.450000000000001,1444.1050000000005,9.416666666666668,73.66666666666666,5596850.666666666,23.0,50.0,20177,360214,330844,782.1,361694,3318389,22804,7209,12689,2229,20064,2489,19174
Anson County,NC,18.816666666666666,19.9,5.233333333333333,11.116666666666667,79.96666666666667,1074,0.8833333333333333,1.4333333333333333,48.516666666666666,3.9999999999999996,0.1,1.6333333333333333,47.516666666666666,44.5,66.51666666666667,9551,11639,89230,2.4366666666666665,39155,18029,2.9166666666666665,588.82,4.25,74.33333333333334,327712.3333333334,22.083333333333332,48.61666666666667,1553,22675,26948,50.7,14014,151044,1274,494,604,494,729,129,1069
Antelope County,NE,23.816666666666666,23.566666666666666,6.6,18.116666666666667,92.63333333333333,584,0.44999999999999996,0.48333333333333334,0.38333333333333336,3.333333333333333,-0.8333333333333333,0.6833333333333333,98.0,95.03333333333333,75.45,2740,3327,80715,2.305,48843,22099,1.9166666666666665,799.695,3.25,75.0,-1.0,12.416666666666668,49.666666666666664,512,6313,6685,7.8,-1,58514,709,199,299,19,664,74,574
Antrim County,MI,27.53333333333333,17.916666666666664,4.216666666666667,27.96666666666667,91.53333333333333,1794,1.2666666666666666,0.2833333333333333,0.38333333333333336,2.4166666666666665,0.08333333333333333,1.4833333333333334,96.56666666666666,94.5,86.75,9871,18134,157300,2.3316666666666666,54362,26539,1.8333333333333335,459.0916666666667,1.7499999999999996,74.08333333333333,145828.16666666666,20.333333333333332,50.21666666666667,2068,23402,23580,49.6,35514,141369,2109,564,1094,24,2029,99,1759
Apache County,AZ,15.416666666666668,27.383333333333333,6.85,11.983333333333334,79.41666666666667,2164,74.75,0.48333333333333334,0.6499999999999999,6.566666666666666,0.1,1.6333333333333333,22.483333333333334,18.166666666666668,78.5,20565,32961,63770,3.4250000000000003,32336,12604,1.45,9435.03,44.666666666666664,78.0,-1.0,22.249999999999996,50.6,3254,66993,71518,6.4,39224,270264,2319,939,1039,1404,809,194,1924
Appanoose County,IA,22.65,22.566666666666666,5.666666666666666,16.633333333333333,89.88333333333334,734,0.3,0.6499999999999999,0.8666666666666667,2.0833333333333335,0.1,1.5333333333333334,96.56666666666668,94.86666666666666,71.25,5384,6633,80765,2.2966666666666664,40003,21674,0.9166666666666667,545.2533333333333,2.25,72.83333333333333,252717.3333333333,17.333333333333332,50.516666666666666,915,12376,12887,25.9,13779,115664,1154,409,454,19,1094,89,959
Appling County,GA,17.349999999999998,24.65,6.483333333333333,10.3,75.21666666666667,994,0.5833333333333333,0.8,19.616666666666667,9.883333333333333,0.2,1.5,77.3,68.88333333333334,75.26666666666667,6704,8579,79430,2.6733333333333333,39716,17749,5.083333333333333,493.64,8.666666666666666,77.91666666666667,339452.3333333334,18.916666666666664,50.150000000000006,924,18460,18236,36.0,15704,176054,1159,319,674,244,874,154,944
Appomattox County,VA,20.85,21.15,5.85,19.916666666666664,85.28333333333333,799,0.3,0.4,18.733333333333334,1.7833333333333332,0.08333333333333333,1.9666666666666668,78.51666666666667,77.01666666666667,78.2,6043,7366,156565,2.5716666666666663,57272,23819,1.15,277.7416666666667,1.25,78.66666666666666,-1.0,24.416666666666664,51.5,1421,15979,14973,44.9,-1,119849,799,209,509,94,659,64,669
Aransas County,TX,28.516666666666666,17.85,4.683333333333334,21.866666666666667,84.75,2244,1.2833333333333334,2.1,1.75,27.7,0.1,1.9,92.88333333333334,66.98333333333333,79.05,9599,16142,152480,2.493333333333333,44691,25719,8.216666666666665,330.84833333333336,16.416666666666664,70.58333333333334,-1.0,17.166666666666668,50.5,2488,24022,23158,91.9,42114,240734,2259,714,1254,644,1529,284,1899
Arapahoe County,CO,13.233333333333334,23.5,6.166666666666666,42.13333333333333,92.39999999999999,52119,1.1833333333333333,6.433333333333333,11.4,19.633333333333333,0.2833333333333333,3.95,76.8,59.85,63.36666666666667,237842,255060,336950,2.646666666666667,74666,33699,15.066666666666666,868.6383333333333,19.333333333333332,68.0,1393834.0,23.250000000000004,50.45,39784,649026,572003,716.7,1029639,7837259,51079,18714,26439,11589,37319,5099,43419
Archer County,TX,19.35,21.53333333333333,5.0,23.25,89.66666666666666,784,1.45,0.4666666666666667,1.1,8.2,0.1,1.6,95.19999999999999,88.33333333333333,83.18333333333334,3432,4175,138550,2.52,62602,28844,3.3833333333333333,817.585,4.583333333333334,75.83333333333334,-1.0,15.583333333333332,50.9,648,8606,9054,10.0,-1,21239,819,219,439,124,679,84,649
Archuleta County,CO,26.566666666666666,17.8,4.483333333333333,36.483333333333334,92.2,1709,3.3833333333333333,1.1833333333333333,0.6666666666666666,18.433333333333334,0.1,2.4833333333333334,92.19999999999999,76.81666666666666,72.45,5691,9558,308615,2.2666666666666666,51673,26354,4.716666666666667,1206.8200000000002,7.083333333333332,73.0,4132.333333333333,14.916666666666668,49.65,1237,13169,12084,8.9,54039,109019,1724,504,734,174,1424,209,1284
Arenac County,MI,25.25,18.166666666666668,4.516666666666667,12.4,87.8,779,1.3666666666666667,0.3,0.48333333333333334,1.9833333333333334,0.1,1.75,96.1,94.41666666666666,83.8,6533,9858,93700,2.2816666666666663,41719,20269,1.0333333333333334,352.405,1.333333333333333,74.0,121381.5,23.333333333333332,49.55,1249,15063,15899,43.8,23464,125624,1069,234,619,-1,1039,159,769
Arkansas County,AR,19.833333333333336,22.916666666666664,6.55,15.233333333333334,83.93333333333334,1159,0.31666666666666665,0.8333333333333334,25.0,3.333333333333333,0.0,1.8333333333333333,71.93333333333334,69.28333333333333,65.58333333333334,7558,9476,86415,2.36,45518,21984,1.0333333333333334,923.0483333333333,1.5,72.41666666666666,1605972.3333333335,12.75,51.68333333333334,1084,17394,19019,19.2,-1,279964,1309,379,669,179,1064,134,1039
Arlington County,VA,10.8,17.950000000000003,5.866666666666666,74.7,94.13333333333333,17749,0.6166666666666667,10.883333333333333,9.6,15.616666666666667,0.1,3.533333333333333,75.26666666666667,61.63333333333333,43.11666666666667,104934,117496,685265,2.165,117258,59864,23.166666666666664,21.475,24.583333333333332,66.16666666666666,45097.33333333333,24.166666666666664,49.9,12258,236683,207627,7993.6,1135299,2174029,18054,6584,9904,5334,11699,1969,15069
Armstrong County,PA,22.183333333333334,19.200000000000003,4.916666666666667,16.349999999999998,90.06666666666666,2939,0.1,0.3,0.9,0.7833333333333333,0.0,0.9666666666666667,97.64999999999999,97.05,76.08333333333333,28205,32764,106850,2.3200000000000003,50381,23094,0.5166666666666666,597.6200000000001,1.916666666666667,77.16666666666666,270059.8333333333,25.416666666666664,50.233333333333334,5424,65930,68941,105.5,35614,459349,3954,1084,2304,19,3804,504,3214
Armstrong County,TX,24.316666666666666,22.733333333333334,5.933333333333334,23.116666666666667,87.21666666666667,164,1.2833333333333334,0.3666666666666667,1.2833333333333332,9.066666666666666,-0.8333333333333333,0.8833333333333334,96.2,88.05,86.4,682,921,132100,2.7383333333333333,70685,26454,2.4833333333333334,862.9200000000001,5.166666666666667,76.33333333333333,-1.0,21.833333333333332,51.03333333333333,172,1870,1901,2.1,-1,-1,49,24,19,-1,44,-1,44
Aroostook County,ME,24.299999999999997,18.366666666666667,4.783333333333333,18.78333333333333,88.01666666666667,3279,1.9,0.5,1.1333333333333333,1.3499999999999999,0.016666666666666677,1.4666666666666668,94.9,93.83333333333334,71.88333333333333,29697,39950,98130,2.2266666666666666,40575,21229,4.433333333333334,5667.996666666667,12.333333333333332,74.25,864889.8333333333,14.916666666666668,50.61666666666667,6284,67497,71870,10.8,69329,932849,5024,1229,3049,99,4754,574,4194
Arthur County,NE,21.366666666666667,25.75,5.283333333333333,27.116666666666667,93.83333333333334,39,0.4,0.2,-0.7999999999999998,4.433333333333334,-0.8333333333333333,2.2333333333333334,97.11666666666667,94.03333333333333,65.68333333333334,192,252,105480,2.285,42438,21584,0.9999999999999999,749.0716666666667,4.083333333333333,75.5,-1.0,18.833333333333336,51.15,26,438,460,0.6,-1,-1,54,-1,44,-1,44,-1,44
Ascension Parish,LA,11.950000000000001,26.76666666666667,7.016666666666667,26.15,88.66666666666666,7739,0.4,1.3833333333333333,23.816666666666666,5.866666666666667,0.1,1.45,72.85,67.83333333333333,81.51666666666667,42237,48567,200730,2.841666666666667,78615,28469,3.1,395.92999999999995,4.916666666666667,74.08333333333333,11840454.0,24.416666666666664,50.78333333333333,5293,124919,107215,369.7,139344,1282419,7289,2509,3829,1834,5199,704,6169
Ashe County,NC,26.1,17.599999999999998,4.033333333333333,19.666666666666664,84.48333333333333,2089,0.38333333333333336,0.5,1.0,5.133333333333333,0.08333333333333333,1.1666666666666665,96.95,92.31666666666666,76.06666666666668,11919,17808,152815,2.2183333333333333,40126,20674,3.6166666666666667,558.3566666666667,4.25,78.08333333333334,193919.0,20.583333333333332,50.9,1610,26671,27281,64.0,19724,227499,2129,489,1369,94,1979,274,1729
Ashland County,OH,18.8,22.45,5.75,20.633333333333333,88.26666666666667,2924,0.2833333333333333,0.6833333333333333,0.9,1.45,0.1,1.2666666666666666,96.76666666666667,95.58333333333333,73.95,20382,22330,127350,2.5116666666666667,51773,21679,1.6166666666666667,447.26,4.083333333333333,70.83333333333334,891618.1666666667,18.916666666666664,50.83333333333333,3426,52545,53139,125.6,51554,405044,3449,1069,1904,64,3274,384,2664
Ashland County,WI,19.75,22.1,5.866666666666666,20.116666666666667,91.91666666666667,924,11.633333333333333,0.5666666666666667,0.5,2.9,0.0,3.4166666666666665,83.86666666666666,82.31666666666666,68.73333333333333,6600,9638,112150,2.2866666666666666,41850,19954,1.1666666666666667,870.7,2.5000000000000004,72.5,183141.5,13.666666666666668,49.78333333333333,1200,16043,16157,15.5,24064,178464,1294,384,634,49,1134,64,1104
Ashley County,AR,20.48333333333333,22.599999999999998,5.75,12.283333333333333,83.45,884,0.8,0.3,24.85,5.616666666666667,0.1,1.3166666666666667,72.73333333333333,68.36666666666667,77.18333333333334,7911,10176,74080,2.57,43233,19489,2.4333333333333336,909.8633333333333,4.166666666666667,75.33333333333333,1116618.1666666667,16.75,51.38333333333333,1040,19378,21853,23.6,14374,154339,994,344,539,164,774,79,829
Ashtabula County,OH,19.233333333333334,22.1,5.7,14.016666666666667,85.85,5114,0.3,0.5,3.8,4.300000000000001,0.0,2.25,93.06666666666666,89.43333333333334,70.83333333333333,38022,46198,112380,2.4916666666666667,45666,20219,1.4,780.825,5.749999999999999,73.16666666666667,2041252.3333333335,20.666666666666664,49.53333333333333,7831,97845,101497,144.6,101254,900894,5664,1594,3494,269,5189,504,4859
Asotin County,WA,23.483333333333334,20.166666666666668,5.1499999999999995,20.799999999999997,91.10000000000001,859,1.7666666666666666,0.9833333333333334,0.7666666666666667,4.2666666666666675,0.2833333333333333,2.8166666666666664,93.4,90.05,70.16666666666667,9093,10078,194015,2.4283333333333332,51955,24744,2.6666666666666665,530.0083333333333,3.333333333333334,69.08333333333333,42092.33333333333,13.749999999999998,51.21666666666667,2100,22269,21623,34.0,21024,238219,1059,374,479,64,934,99,849
Assumption Parish,LA,18.116666666666667,21.483333333333334,5.533333333333333,9.616666666666667,73.88333333333334,1354,0.7666666666666667,0.4,29.650000000000002,3.183333333333333,0.1,1.15,68.03333333333333,65.5,78.75,8556,10861,115180,2.6133333333333333,44156,21459,1.2,1044.0466666666662,10.333333333333332,76.16666666666666,-1.0,25.583333333333332,51.35,1225,21374,23421,69.2,3289,100854,1264,384,664,369,874,184,1049
Atascosa County,TX,14.733333333333334,27.316666666666666,7.216666666666667,14.35,76.51666666666667,3004,1.2833333333333334,0.6,1.4,64.43333333333334,0.1,1.2,95.35,33.18333333333333,75.13333333333333,15470,18578,95400,3.1333333333333333,54058,19904,6.833333333333334,1085.5249999999999,31.916666666666664,73.41666666666666,-1.0,25.25,50.21666666666667,3212,48779,44911,36.8,43564,470604,3419,1129,1829,1624,1689,244,2989
Atchison County,KS,17.383333333333333,22.9,5.733333333333333,21.933333333333334,92.53333333333333,709,0.7833333333333333,0.6833333333333333,4.866666666666666,3.1500000000000004,0.08333333333333333,2.7666666666666666,90.88333333333334,88.21666666666667,69.95,6001,6947,106500,2.4833333333333334,49567,20194,0.8666666666666667,560.1100000000001,0.9166666666666665,71.75,529193.1666666666,16.0,51.38333333333333,1013,16378,16924,39.3,-1,105729,769,159,389,39,629,109,554
Atchison County,MO,25.8,20.166666666666664,5.0,22.8,91.13333333333333,324,0.4,0.3666666666666667,0.48333333333333334,1.4666666666666668,0.1,1.25,97.48333333333333,96.21666666666667,69.68333333333334,2543,2956,83480,2.035,49266,26039,0.7833333333333332,531.0749999999999,0.7500000000000002,75.83333333333334,-1.0,16.0,50.06666666666666,450,5322,5685,10.4,4394,91494,614,119,294,-1,509,-1,539
Athens County,OH,13.233333333333333,14.6,3.8000000000000003,29.866666666666667,89.9,2714,0.4,3.15,2.783333333333333,1.8833333333333333,0.08333333333333333,2.3666666666666667,91.2,89.71666666666667,57.599999999999994,22491,26588,127250,2.49,39723,18364,4.316666666666667,536.2,4.25,57.50000000000001,-1.0,17.083333333333332,50.35,3264,62813,64757,128.6,89299,579254,3084,1009,1639,149,2729,309,2524
