"County","State","Age.Percent 65 and Older","Age.Percent Under 18 Years","Age.Percent Under 5 Years","Education.Bachelor's Degree or Higher","Education.High School or Higher","Employment.Nonemployer Establishments","Ethnicities.American Indian and Alaska Native Alone","Ethnicities.Asian Alone","Ethnicities.Black Alone","Ethnicities.Hispanic or Latino","Ethnicities.Native Hawaiian and Other Pacific Islander Alone","Ethnicities.Two or More Races","Ethnicities.White Alone","Ethnicities.White Alone	 not Hispanic or Latino","Housing.Homeownership Rate","Housing.Households","Housing.Housing Units","Housing.Median Value of Owner-Occupied Units","Housing.Persons per Household","Income.Median Houseold Income","Income.Per Capita Income","Miscellaneous.Foreign Born","Miscellaneous.Land Area","Miscellaneous.Language Other than English at Home","Miscellaneous.Living in Same House +1 Years","Miscellaneous.Manufacturers Shipments","Miscellaneous.Mean Travel Time to Work","Miscellaneous.Percent Female","Miscellaneous.Veterans","Population.2020 Population","Population.2010 Population","Population.Population per Square Mile","Sales.Accommodation and Food Services Sales","Sales.Retail Sales","Employment.Firms.Total","Employment.Firms.Women-Owned","Employment.Firms.Men-Owned","Employment.Firms.Minority-Owned","Employment.Firms.Nonminority-Owned","Employment.Firms.Veteran-Owned","Employment.Firms.Nonveteran-Owned"
"Andrew County","MO","17.8166666666666","22.9","5.3","22.4833333333333","90.5333333333333","212","0.3","0.516666666666666","0.866666666666666","2.28333333333333","0","1.35","96.8833333333333","94.8999999999999","77.2333333333333","6703","7288","131066","2.55166666666666","55075","4888","0.533333333333333","246.166666666666","-0.433333333333333","14.5166666666666","375.333333333333","3.18333333333333","50.5","1437","17505","17291","40","752","17291","222","58","135","-1","215","20","191"
"Andrews County","TX","9.88333333333333","30.6666666666666","9.15","13.8666666666666","73.3833333333333","240","1.5","0.866666666666666","2.16666666666666","54.9333333333333","0","1.41666666666666","93.9666666666666","41.3166666666666","77.4333333333333","5276","6093","97816","3.01166666666666","60880","5111","14.5333333333333","570.351666666666","6.45","12.9666666666666","22648.8333333333","3.1","48.8833333333333","923","17665","14786","9.9","3564","28302","219","65","115","77","120","23","178"
"Androscoggin County","ME","16.3666666666666","21.9166666666666","6.05","19.4666666666666","88.2833333333333","1102","0.4","0.816666666666666","3.91666666666666","1.73333333333333","0","2.15","92.6166666666666","91.2","64.55","44276","49336","155366","2.35666666666666","46352","4825","3.16666666666666","418.355","0.9","13.2166666666666","314475","3.18333333333333","50.9166666666666","9939","108056","107702","230.2","25552","303010","1248","407","659","50","1131","109","1042"
"Angelina County","TX","15.2666666666666","25.9833333333333","6.95","15.3166666666666","78.8166666666666","962","0.8","1.1","15.7","21.45","0.1","1.23333333333333","81.1666666666666","61.2333333333333","66.6166666666666","30729","36376","88600","2.72833333333333","42870","3857","8","766.221666666666","2.25","13.0666666666666","241925.666666666","2.6","51.1166666666666","6309","87525","86771","108.8","23588","212453","1054","319","580","225","783","117","835"
"Anne Arundel County","MD","13.6666666666666","22.55","6.26666666666666","37.8666666666666","90.9833333333333","7481","0.4","3.95","16.8833333333333","7.4","0.1","2.96666666666666","75.6833333333333","69.6166666666666","74.2","201555","220408","343533","2.64833333333333","89658","7770","8.15","995.216666666666","1.06666666666666","13.3666666666666","742812.666666666","4.39999999999999","50.5","53838","564821","537656","1295.9","260666","1459793","7832","2847","4223","1664","5888","923","6535"
"Anoka County","MN","12.3333333333333","24.2833333333333","6.2","27.5","93.4166666666666","3985","0.816666666666666","4.41666666666666","5.73333333333333","4.15","0.1","2.65","86.3","82.7833333333333","81.1833333333333","123553","130420","198983","2.70166666666666","72345","6162","7.05","5528.485","1.08333333333333","13.9333333333333","1119369.33333333","3.8","50","22385","345534","330844","782.1","72338","663677","4560","1441","2537","445","4012","497","3834"
"Anson County","NC","16.8833333333333","20.2999999999999","4.96666666666666","10.3833333333333","77.0333333333333","214","0.816666666666666","1.16666666666666","48.5833333333333","3.6","0.1","1.36666666666666","47.9833333333333","45.3","68.1833333333333","9659","11539","81366","2.50333333333333","34927","3605","2.98333333333333","818.3","0.05","14.0666666666666","65541.6666666666","3.61666666666666","48.2833333333333","1905","25147","26948","50.7","2802","30208","254","98","120","98","145","25","213"
"Antelope County","NE","22.6833333333333","23.4333333333333","6.6","16.9833333333333","91.1666666666666","116","0.25","0.416666666666666","0.316666666666666","3.06666666666666","-0.166666666666666","0.616666666666666","98.4","95.5666666666666","75.25","2832","3295","75583","2.28499999999999","44583","4419","1.58333333333333","569.595","-0.15","14.2","-1","1.68333333333333","50.3333333333333","572","6381","6685","7.8","-1","11702","141","39","59","3","132","14","114"
"Antrim County","MI","25.6666666666666","18.7833333333333","4.28333333333333","24.6333333333333","90.8666666666666","358","1.13333333333333","0.216666666666666","0.316666666666666","2.08333333333333","0.0166666666666666","1.41666666666666","96.8333333333333","94.9","85.35","9759","17910","144500","2.37833333333333","47162","5307","1.96666666666666","392.658333333333","-0.45","14.0166666666666","29164.8333333333","3.26666666666666","50.2833333333333","2316","23294","23580","49.6","7102","28273","421","112","218","4","405","19","351"
"Apache County","AZ","13.8833333333333","28.9166666666666","7.44999999999999","10.7166666666666","75.4833333333333","432","73.75","0.416666666666666","0.85","6.43333333333333","0.1","1.76666666666666","23.2166666666666","18.8333333333333","76.9","19357","32713","79234","3.645","31648","2520","1.65","2385.07","8.13333333333333","14.7999999999999","-1","3.64999999999999","50.6","3938","70861","71518","6.4","7844","54052","463","187","207","280","161","38","384"
"Appanoose County","IA","21.65","22.4333333333333","5.93333333333333","17.9666666666666","88.6166666666666","146","0.3","0.45","0.733333333333333","1.61666666666666","0.1","1.26666666666666","97.2333333333333","95.9333333333333","72.25","5504","6589","78233","2.28333333333333","39367","4334","0.983333333333333","737.106666666666","-0.35","13.7666666666666","50542.6666666666","2.66666666666666","50.5833333333333","1019","12604","12887","25.9","2755","23132","230","81","90","3","218","17","191"
"Appling County","GA","15.95","25.25","6.81666666666666","12.3","76.4833333333333","198","0.516666666666666","0.8","19.6833333333333","9.41666666666666","0.2","1.1","77.7","69.6166666666666","70.7333333333333","6888","8447","76366","2.60666666666666","37372","3549","5.41666666666666","439.88","0.933333333333333","14.7833333333333","67889.6666666666","2.98333333333333","49.95","992","18524","18236","36","3140","35210","231","63","134","48","174","30","188"
"Appomattox County","VA","19.45","21.75","6.05","15.9833333333333","82.8166666666666","159","0.3","0.4","19.6666666666666","1.31666666666666","0.0166666666666666","1.83333333333333","77.7833333333333","76.6833333333333","79.8","5851","7138","147633","2.57833333333333","51588","4763","0.95","54.7483333333333","-0.55","14.9333333333333","-1","4.08333333333333","51.5","1469","15419","14973","44.9","-1","23969","159","41","101","18","131","12","133"
"Aransas County","TX","26.9833333333333","18.45","4.61666666666666","21.7333333333333","85.75","448","1.21666666666666","2.1","1.95","26.9","0.1","1.9","92.8166666666666","67.7166666666666","74.45","9787","15770","135216","2.38666666666666","42919","5143","6.28333333333333","645.961666666666","2.48333333333333","13.3166666666666","-1","2.63333333333333","50.5","2780","24782","23158","91.9","8422","48146","451","142","250","128","305","56","379"
"Arapahoe County","CO","12.1666666666666","24.3","6.43333333333333","39.4666666666666","91.6","10423","1.11666666666666","5.76666666666666","11","18.9666666666666","0.216666666666666","3.75","78","61.65","62.8333333333333","228010","246008","251950","2.59333333333333","63454","6739","14.9333333333333","1150.79166666666","3.06666666666666","12.7999999999999","278766","3.85","50.65","42320","624862","572003","716.7","205927","1567451","10215","3742","5287","2317","7463","1019","8683"
"Archer County","TX","18.35","21.6666666666666","3.8","20.65","87.1333333333333","156","1.25","0.333333333333333","1.1","8.2","0.1","1.6","95.6","88.4666666666666","81.1166666666666","3360","4139","107950","2.6","57682","5768","3.71666666666666","475.485","0.116666666666666","14.3666666666666","-1","2.31666666666666","50.1","820","8770","9054","10","-1","4247","163","43","87","24","135","16","129"
"Archuleta County","CO","23.6333333333333","18.2","4.81666666666666","33.6166666666666","91.8","341","3.31666666666666","1.11666666666666","0.533333333333333","18.5666666666666","0.1","2.41666666666666","92.6","76.8833333333333","73.45","5043","9066","285483","2.41333333333333","49481","5270","3.58333333333333","633.38","0.616666666666666","13.7999999999999","825.666666666666","2.18333333333333","49.85","1177","12429","12084","8.9","10807","21803","344","100","146","34","284","41","256"
"Arenac County","MI","23.05","18.4333333333333","4.18333333333333","11.6","85","155","1.23333333333333","0.3","0.416666666666666","1.91666666666666","0.1","1.55","96.5","94.8833333333333","83.8","6397","9766","90900","2.36833333333333","39443","4053","0.766666666666666","309.265","-0.533333333333333","14","24275.5","3.86666666666666","49.3499999999999","1465","15295","15899","43.8","4692","25124","213","46","123","-1","207","31","153"
"Arkansas County","AR","17.9666666666666","22.9833333333333","6.75","12.9666666666666","84.0666666666666","231","0.383333333333333","0.966666666666666","24.6","3.06666666666666","0","1.56666666666666","72.4666666666666","70.0166666666666","67.1166666666666","7818","9448","77683","2.36","40810","4396","1.96666666666666","660.161666666666","-0.5","13.6833333333333","321193.666666666","1.75","51.6166666666666","1328","18354","19019","19.2","-1","55992","261","75","133","35","212","26","207"
"Arlington County","VA","9.6","17.35","6.13333333333333","72.3","93.4666666666666","3549","0.683333333333333","10.4166666666666","9.2","15.6833333333333","0.1","3.26666666666666","76.3333333333333","62.5666666666666","44.7833333333333","96550","111980","604733","2.225","106018","11972","23.0333333333333","3.495","4.11666666666666","12.4333333333333","9018.66666666666","4.03333333333333","49.9","12562","228863","207627","7993.6","227059","434805","3610","1316","1980","1066","2339","393","3013"
"Armstrong County","PA","20.5166666666666","19.6","4.98333333333333","14.95","89.1333333333333","587","0.1","0.3","0.9","0.716666666666666","0","0.833333333333333","97.85","97.25","76.4166666666666","28461","32460","96650","2.36","46269","4618","0.583333333333333","375.3","-0.416666666666666","14.6333333333333","54011.1666666666","4.28333333333333","50.3666666666666","6048","67414","68941","105.5","7122","91869","790","216","460","3","760","100","642"
"Armstrong County","TX","21.9833333333333","23.2666666666666","6.06666666666666","24.3833333333333","88.4833333333333","32","1.21666666666666","0.233333333333333","1.61666666666666","8.53333333333333","-0.166666666666666","1.21666666666666","95.8","87.85","80","654","905","101700","2.65166666666666","63445","5290","3.61666666666666","678.16","0.233333333333333","14.4666666666666","-1","3.56666666666666","50.7666666666666","184","1938","1901","2.1","-1","-1","9","4","3","-1","8","-1","8"
"Aroostook County","ME","21.9","18.6333333333333","4.71666666666666","17.1166666666666","85.6833333333333","655","1.9","0.5","0.866666666666666","1.15","0.0833333333333333","1.33333333333333","95.3","94.3666666666666","71.4166666666666","30417","39566","92266","2.25333333333333","38399","4245","4.56666666666666","1654.66333333333","1.66666666666666","14.0499999999999","172977.166666666","2.18333333333333","50.6833333333333","6984","69057","71870","10.8","13865","186569","1004","245","609","19","950","114","838"
"Arthur County","NE","21.2333333333333","27.55","5.61666666666666","30.7833333333333","94.3666666666666","7","0.4","0.2","2.77555756156289E-17","4.96666666666666","-0.166666666666666","2.36666666666666","96.7833333333333","93.3666666666666","62.4166666666666","180","252","82216","2.745","40942","4316","0.199999999999999","883.918333333333","0.0166666666666666","14.2999999999999","-1","2.96666666666666","51.75","30","450","460","0.6","-1","-1","10","-1","8","-1","8","-1","8"
"Ascension Parish","LA","10.5499999999999","27.4333333333333","7.08333333333333","25.15","88.9333333333333","1547","0.4","1.31666666666666","23.0833333333333","5.33333333333333","0.1","1.25","73.85","69.1666666666666","81.5833333333333","39077","44995","174066","2.84833333333333","70979","5693","3.1","819.73","0.183333333333333","14.0166666666666","2368090","4.08333333333333","50.7166666666666","6381","118607","107215","369.7","27868","256483","1457","501","765","366","1039","140","1233"
"Ashe County","NC","24.1","18.4","4.56666666666666","19.5333333333333","82.0166666666666","417","0.316666666666666","0.5","1","5.26666666666666","0.0166666666666666","1.03333333333333","97.15","92.3833333333333","76.7333333333333","11855","17536","151283","2.25166666666666","36786","4134","4.08333333333333","1087.22333333333","0.05","14.8166666666666","38783","3.31666666666666","50.5","2178","27035","27281","64","3944","45499","425","97","273","18","395","54","345"
